Ranking,TP,NG,TC,TM,IG,Custo Inicial,Custo Médio,Melhor Custo,Pior Custo,Desvio Padrão,Ganho Médio (%),Tempo Médio (s),Solução Inicial,Solução Final
157,10,50,0.5,0.2,0.7,2469,1561.35,1430,1719,78.66,36.76,0.0294,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 44, 37, 2, 42, 3, 48, 26, 6, 25, 20, 39, 46, 1, 13, 33, 45, 23, 38, 12, 43, 7, 0, 19, 17, 14, 31, 10, 40, 8, 9, 47, 22, 15, 32, 28, 30, 16, 18, 11, 35, 29, 4, 27, 5, 49, 21, 24, 41, 36]"
158,10,50,0.5,0.2,0.1,2469,1563.8,1366,1689,83.24,36.66,0.0293,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 24, 5, 41, 33, 47, 17, 46, 16, 43, 31, 7, 39, 3, 26, 23, 38, 18, 2, 45, 34, 48, 30, 19, 1, 0, 40, 14, 8, 9, 22, 25, 32, 20, 37, 21, 12, 11, 42, 29, 4, 27, 49, 13, 28, 10, 15, 36]"
159,10,50,0.5,0.2,0.0,2469,1578.9,1389,1744,100.78,36.05,0.0293,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 34, 18, 24, 49, 13, 17, 12, 20, 14, 8, 10, 9, 7, 42, 23, 38, 43, 2, 45, 0, 5, 30, 19, 1, 36, 40, 46, 28, 47, 22, 41, 32, 16, 37, 33, 48, 11, 15, 25, 4, 26, 21, 31, 39, 29, 27, 3]"
160,10,50,0.2,0.2,0.7,2469,1604.65,1496,1705,62.21,35.01,0.029,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 18, 25, 17, 49, 5, 27, 42, 16, 34, 31, 7, 39, 28, 24, 23, 38, 43, 4, 45, 0, 14, 1, 19, 30, 3, 40, 46, 47, 9, 22, 41, 32, 20, 37, 33, 48, 11, 2, 29, 26, 12, 21, 8, 13, 10, 15, 36]"
161,10,50,0.2,0.2,0.0,2469,1612.4,1481,1767,85.62,34.69,0.0291,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 16, 6, 34, 18, 24, 12, 31, 17, 2, 42, 7, 8, 10, 15, 39, 26, 23, 38, 43, 13, 45, 0, 5, 30, 19, 1, 21, 40, 14, 9, 47, 22, 41, 32, 20, 37, 33, 48, 11, 35, 29, 4, 27, 46, 25, 3, 36, 49, 28]"
162,10,50,0.2,0.2,0.1,2469,1628.3,1494,1786,70.14,34.05,0.0289,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 46, 14, 18, 24, 16, 8, 17, 2, 12, 7, 49, 43, 39, 27, 34, 23, 37, 26, 6, 45, 0, 5, 30, 21, 11, 3, 40, 10, 9, 47, 22, 41, 32, 20, 38, 33, 48, 1, 42, 29, 4, 31, 19, 13, 28, 25, 15, 36]"
163,100,50,0.8,0.0,0.0,2273,1655.15,1498,1793,100.02,27.18,0.3136,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[44, 35, 40, 14, 17, 25, 28, 49, 22, 5, 6, 48, 10, 27, 37, 42, 30, 18, 13, 16, 11, 32, 41, 15, 43, 31, 20, 47, 24, 19, 29, 3, 9, 36, 39, 8, 2, 26, 0, 46, 12, 34, 7, 1, 21, 45, 23, 33, 38, 4]"
164,100,100,0.8,0.0,0.0,2273,1655.15,1498,1793,100.02,27.18,0.6223,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[44, 35, 40, 14, 17, 25, 28, 49, 22, 5, 6, 48, 10, 27, 37, 42, 30, 18, 13, 16, 11, 32, 41, 15, 43, 31, 20, 47, 24, 19, 29, 3, 9, 36, 39, 8, 2, 26, 0, 46, 12, 34, 7, 1, 21, 45, 23, 33, 38, 4]"
165,100,200,0.8,0.0,0.0,2273,1655.15,1498,1793,100.02,27.18,1.2639,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[44, 35, 40, 14, 17, 25, 28, 49, 22, 5, 6, 48, 10, 27, 37, 42, 30, 18, 13, 16, 11, 32, 41, 15, 43, 31, 20, 47, 24, 19, 29, 3, 9, 36, 39, 8, 2, 26, 0, 46, 12, 34, 7, 1, 21, 45, 23, 33, 38, 4]"
166,100,50,0.8,0.0,0.7,2273,1660.65,1461,1940,112.86,26.94,0.3118,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 4, 15, 6, 9, 14, 11, 19, 3, 34, 39, 46, 28, 20, 44, 31, 2, 35, 29, 26, 40, 24, 49, 42, 16, 8, 21, 22, 36, 38, 17, 12, 30, 13, 23, 18, 37, 47, 27, 43, 32, 48, 25]"
167,100,100,0.8,0.0,0.7,2273,1660.65,1461,1940,112.86,26.94,0.6378,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 4, 15, 6, 9, 14, 11, 19, 3, 34, 39, 46, 28, 20, 44, 31, 2, 35, 29, 26, 40, 24, 49, 42, 16, 8, 21, 22, 36, 38, 17, 12, 30, 13, 23, 18, 37, 47, 27, 43, 32, 48, 25]"
168,100,200,0.8,0.0,0.7,2273,1660.65,1461,1940,112.86,26.94,1.2588,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 4, 15, 6, 9, 14, 11, 19, 3, 34, 39, 46, 28, 20, 44, 31, 2, 35, 29, 26, 40, 24, 49, 42, 16, 8, 21, 22, 36, 38, 17, 12, 30, 13, 23, 18, 37, 47, 27, 43, 32, 48, 25]"
169,100,10,0.5,0.8,0.7,2273,1671.35,1529,1807,78.37,26.47,0.0675,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 22, 43, 21, 28, 30, 15, 26, 9, 23, 39, 20, 31, 3, 44, 32, 2, 4, 46, 17, 6, 25, 37, 42, 13, 27, 14, 8, 36, 38, 11, 10, 18, 49, 40, 47, 24, 48, 34, 16, 35, 29, 19, 12]"
170,100,10,0.8,0.8,0.7,2273,1683.75,1521,1779,71.94,25.92,0.069,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[26, 18, 41, 33, 46, 28, 42, 6, 4, 15, 2, 9, 14, 34, 44, 43, 24, 38, 7, 49, 23, 11, 39, 22, 40, 47, 8, 29, 21, 0, 30, 25, 13, 16, 19, 3, 27, 5, 36, 10, 32, 35, 20, 31, 45, 1, 37, 17, 12, 48]"
171,100,10,0.2,0.8,0.1,2273,1688.0,1480,1779,76.02,25.74,0.0653,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 23, 43, 48, 28, 30, 17, 14, 23, 32, 37, 9, 29, 4, 3, 18, 46, 26, 40, 24, 38, 11, 47, 13, 2, 19, 49, 42, 27, 22, 12, 31, 44, 16, 15, 35, 6, 34, 8, 36, 20, 10, 21, 25]"
172,50,10,0.5,0.8,0.1,2273,1697.45,1619,1820,60.12,25.32,0.0314,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[12, 31, 40, 6, 26, 17, 48, 1, 11, 15, 2, 19, 24, 45, 5, 29, 9, 23, 32, 0, 14, 49, 18, 28, 38, 33, 16, 34, 44, 46, 13, 25, 20, 39, 22, 10, 21, 37, 42, 36, 8, 27, 35, 47, 7, 4, 3, 41, 30, 43]"
173,50,10,0.5,0.8,0.7,2273,1701.9,1587,1811,52.04,25.13,0.0316,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[34, 7, 0, 5, 1, 33, 45, 10, 4, 46, 28, 32, 17, 14, 9, 23, 39, 30, 48, 3, 44, 31, 2, 43, 20, 15, 26, 25, 37, 42, 13, 27, 6, 8, 35, 22, 21, 41, 18, 29, 24, 49, 40, 16, 19, 47, 11, 36, 38, 12]"
174,100,10,0.8,0.8,0.1,2273,1702.15,1536,1834,81.75,25.11,0.0691,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[8, 16, 44, 6, 26, 35, 48, 1, 11, 15, 33, 14, 10, 7, 3, 20, 31, 41, 22, 46, 28, 32, 25, 17, 9, 47, 13, 12, 43, 45, 5, 29, 24, 40, 19, 2, 34, 42, 23, 37, 0, 49, 27, 30, 21, 18, 36, 38, 4, 39]"
175,50,10,0.8,0.8,0.7,2273,1707.4,1550,1837,86.99,24.88,0.0326,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 43, 0, 5, 1, 33, 45, 10, 7, 39, 28, 30, 17, 27, 9, 23, 26, 32, 8, 3, 44, 46, 2, 4, 20, 15, 40, 25, 14, 42, 13, 48, 11, 31, 36, 38, 47, 35, 18, 49, 21, 6, 37, 29, 24, 34, 16, 22, 12, 19]"
176,100,50,0.5,0.0,0.7,2273,1709.8,1519,1855,100.01,24.78,0.3084,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 14, 23, 42, 46, 19, 3, 34, 30, 31, 25, 20, 44, 32, 4, 21, 36, 28, 6, 24, 49, 40, 39, 8, 16, 22, 26, 38, 11, 35, 18, 13, 17, 2, 9, 15, 47, 27, 12, 37, 29]"
177,100,100,0.5,0.0,0.7,2273,1709.8,1519,1855,100.01,24.78,0.6119,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 14, 23, 42, 46, 19, 3, 34, 30, 31, 25, 20, 44, 32, 4, 21, 36, 28, 6, 24, 49, 40, 39, 8, 16, 22, 26, 38, 11, 35, 18, 13, 17, 2, 9, 15, 47, 27, 12, 37, 29]"
178,100,200,0.5,0.0,0.7,2273,1709.8,1519,1855,100.01,24.78,1.2381,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 14, 23, 42, 46, 19, 3, 34, 30, 31, 25, 20, 44, 32, 4, 21, 36, 28, 6, 24, 49, 40, 39, 8, 16, 22, 26, 38, 11, 35, 18, 13, 17, 2, 9, 15, 47, 27, 12, 37, 29]"
179,100,10,0.5,0.8,0.1,2273,1710.1,1567,1839,68.7,24.76,0.0674,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[1, 34, 45, 5, 40, 2, 3, 17, 29, 15, 6, 9, 30, 27, 35, 43, 24, 33, 22, 21, 28, 11, 32, 0, 26, 10, 41, 14, 18, 13, 23, 38, 39, 4, 44, 12, 19, 37, 42, 49, 46, 8, 36, 47, 7, 16, 31, 25, 48, 20]"
180,100,10,0.2,0.8,0.7,2273,1710.6,1633,1795,38.0,24.74,0.0655,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 47, 17, 14, 9, 23, 39, 34, 31, 3, 44, 4, 2, 46, 20, 15, 26, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 30, 19, 16, 40, 32, 29, 24, 12, 22]"
181,100,10,0.8,0.2,0.1,2273,1714.95,1556,1846,78.98,24.55,0.0672,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 47, 24, 20, 10, 3, 46, 39, 21, 31, 15, 26, 9, 36, 4, 6, 11, 42, 35, 30, 44, 38, 48, 32, 45, 13, 27, 37, 8, 43, 12, 34, 17, 18, 49, 23, 16, 19, 2, 22, 40, 28, 25, 14, 29]"
182,100,50,0.8,0.0,0.1,2273,1720.7,1512,1909,109.39,24.3,0.3115,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[26, 18, 0, 5, 1, 33, 40, 17, 4, 15, 6, 9, 14, 34, 35, 43, 24, 45, 22, 21, 28, 11, 48, 3, 2, 29, 7, 30, 12, 13, 10, 27, 46, 39, 49, 8, 23, 38, 25, 32, 41, 31, 36, 42, 20, 47, 16, 19, 44, 37]"
183,100,100,0.8,0.0,0.1,2273,1720.7,1512,1909,109.39,24.3,0.6213,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[26, 18, 0, 5, 1, 33, 40, 17, 4, 15, 6, 9, 14, 34, 35, 43, 24, 45, 22, 21, 28, 11, 48, 3, 2, 29, 7, 30, 12, 13, 10, 27, 46, 39, 49, 8, 23, 38, 25, 32, 41, 31, 36, 42, 20, 47, 16, 19, 44, 37]"
184,100,200,0.8,0.0,0.1,2273,1720.7,1512,1909,109.39,24.3,1.26,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[26, 18, 0, 5, 1, 33, 40, 17, 4, 15, 6, 9, 14, 34, 35, 43, 24, 45, 22, 21, 28, 11, 48, 3, 2, 29, 7, 30, 12, 13, 10, 27, 46, 39, 49, 8, 23, 38, 25, 32, 41, 31, 36, 42, 20, 47, 16, 19, 44, 37]"
185,50,10,0.2,0.8,0.7,2273,1727.2,1576,1864,57.97,24.01,0.0309,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 42, 30, 25, 14, 9, 23, 39, 6, 34, 3, 44, 46, 2, 4, 20, 15, 26, 17, 37, 28, 13, 27, 32, 8, 36, 38, 11, 35, 18, 49, 21, 12, 19, 16, 29, 40, 31, 24, 47, 22]"
186,100,10,0.8,0.2,0.7,2273,1733.35,1645,1844,51.14,23.74,0.0672,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 3, 37, 47, 24, 20, 10, 33, 46, 39, 21, 31, 15, 26, 34, 36, 2, 6, 11, 42, 35, 30, 44, 38, 48, 32, 45, 13, 27, 14, 8, 43, 12, 9, 17, 18, 49, 23, 29, 19, 16, 4, 22, 25, 1, 28, 40]"
187,50,10,0.8,0.8,0.1,2273,1735.7,1633,1914,71.21,23.64,0.0325,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 25, 48, 3, 28, 38, 4, 9, 23, 16, 32, 31, 34, 27, 13, 2, 30, 20, 15, 36, 44, 37, 42, 46, 26, 6, 8, 14, 43, 11, 35, 18, 49, 29, 47, 17, 12, 40, 19, 21, 24, 39, 22]"
188,50,10,0.2,0.8,0.1,2273,1735.95,1613,1850,57.36,23.63,0.0309,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 47, 25, 14, 9, 23, 39, 6, 31, 3, 13, 15, 2, 4, 20, 46, 26, 17, 37, 42, 44, 27, 32, 8, 36, 38, 11, 35, 18, 49, 21, 30, 19, 16, 29, 12, 34, 24, 22, 40]"
189,10,10,0.8,0.8,0.1,2469,1896.05,1691,2106,99.78,23.21,0.007,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 0, 14, 5, 12, 33, 8, 17, 2, 16, 24, 31, 10, 39, 34, 49, 23, 41, 43, 7, 45, 6, 18, 30, 19, 1, 3, 40, 46, 48, 47, 22, 38, 13, 20, 37, 26, 9, 11, 42, 29, 4, 27, 32, 36, 15, 21, 28, 25]"
190,100,10,0.5,0.2,0.0,2273,1752.7,1623,1868,63.87,22.89,0.0662,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[48, 45, 22, 13, 27, 38, 47, 24, 20, 10, 42, 46, 39, 21, 31, 15, 26, 34, 37, 2, 6, 11, 33, 35, 30, 44, 0, 41, 32, 8, 29, 7, 4, 25, 36, 16, 12, 43, 1, 23, 40, 19, 18, 49, 17, 5, 9, 14, 3, 28]"
191,100,50,0.5,0.0,0.1,2273,1754.2,1490,1985,112.33,22.82,0.3073,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 12, 31, 39, 14, 23, 42, 46, 19, 3, 34, 30, 10, 11, 20, 44, 32, 4, 25, 36, 40, 6, 24, 49, 21, 28, 8, 2, 15, 43, 26, 35, 48, 22, 38, 17, 29, 47, 16, 13, 27, 9, 37, 18]"
192,100,100,0.5,0.0,0.1,2273,1754.2,1490,1985,112.33,22.82,0.6115,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 12, 31, 39, 14, 23, 42, 46, 19, 3, 34, 30, 10, 11, 20, 44, 32, 4, 25, 36, 40, 6, 24, 49, 21, 28, 8, 2, 15, 43, 26, 35, 48, 22, 38, 17, 29, 47, 16, 13, 27, 9, 37, 18]"
193,100,200,0.5,0.0,0.1,2273,1754.2,1490,1985,112.33,22.82,1.2245,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 12, 31, 39, 14, 23, 42, 46, 19, 3, 34, 30, 10, 11, 20, 44, 32, 4, 25, 36, 40, 6, 24, 49, 21, 28, 8, 2, 15, 43, 26, 35, 48, 22, 38, 17, 29, 47, 16, 13, 27, 9, 37, 18]"
194,100,10,0.5,0.2,0.7,2273,1754.5,1657,1863,55.94,22.81,0.0655,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 23, 11, 42, 19, 3, 34, 30, 46, 32, 44, 26, 2, 4, 20, 15, 14, 25, 37, 17, 13, 27, 6, 8, 36, 38, 39, 35, 18, 49, 21, 47, 9, 16, 29, 22, 40, 12, 31, 24]"
195,50,10,0.8,0.2,0.7,2273,1756.6,1634,1932,78.3,22.72,0.0313,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 8, 9, 23, 39, 14, 31, 3, 44, 46, 2, 4, 20, 15, 32, 25, 37, 42, 13, 27, 6, 26, 36, 38, 11, 35, 18, 49, 21, 47, 19, 29, 24, 16, 22, 40, 12, 34]"
